congress,number,introduced_date,type
115,524.0,2018-05-24,SRES
115,535.0,2018-06-06,SRES
115,720.0,2018-12-11,SRES
115,3686.0,2018-11-29,S
115,477.0,2017-02-28,S
115,1262.0,2017-05-25,S
115,2785.0,2018-04-26,S
115,948.0,2017-04-26,S
115,1169.0,2017-05-17,S
115,601.0,2017-03-09,S
115,414.0,2018-02-27,SRES
115,224.0,2017-07-19,SRES
115,1637.0,2017-07-26,S
115,179.0,2017-05-25,SRES
114,478.0,2016-05-25,SRES
114,3432.0,2016-09-28,S
115,1837.0,2017-09-19,S
115,359.0,2017-12-13,SRES
115,360.0,2017-12-13,SRES
115,922.0,2017-04-24,S
115,1560.0,2017-07-13,S
115,2328.0,2018-01-19,S
114,1021.0,2015-04-21,S
114,974.0,2015-04-16,S
115,1341.0,2017-06-12,S
115,250.0,2017-09-07,SRES
115,1659.0,2017-07-27,S
115,640.0,2017-03-15,S
115,850.0,2017-04-05,S
115,984.0,2017-04-27,S
115,983.0,2017-04-27,S
115,553.0,2017-03-07,S
115,1636.0,2017-07-26,S
115,649.0,2017-03-15,S
115,600.0,2017-03-09,S
114,3390.0,2016-09-22,S
115,641.0,2017-03-15,S
114,3347.0,2016-09-15,S
114,3075.0,2016-06-16,S
114,1860.0,2015-07-23,S
114,3345.0,2016-09-15,S
114,3256.0,2016-07-14,S
114,2891.0,2016-04-28,S
114,2631.0,2016-03-03,S
114,2685.0,2016-03-15,S
114,2605.0,2016-02-29,S
114,2323.0,2015-11-19,S
114,2272.0,2015-11-10,S
114,2248.0,2015-11-05,S
114,1763.0,2015-07-14,S
114,1884.0,2015-07-29,S
114,1375.0,2015-05-19,S
114,1557.0,2015-06-11,S
114,1556.0,2015-06-11,S
114,1529.0,2015-06-09,S
114,1481.0,2015-06-02,S
114,1400.0,2015-05-20,S
114,1538.0,2015-06-10,S
114,1051.0,2015-04-22,S
114,1486.0,2015-06-02,S
114,975.0,2015-04-16,S
114,1374.0,2015-05-19,S
114,1156.0,2015-04-30,S
114,747.0,2015-03-16,S
114,988.0,2015-04-16,S
114,1122.0,2015-04-28,S
114,1070.0,2015-04-23,S
114,840.0,2015-03-23,S
114,1022.0,2015-04-21,S
114,780.0,2015-03-18,S
114,729.0,2015-03-12,S
114,700.0,2015-03-10,S
114,657.0,2015-03-04,S
114,870.0,2015-03-26,S
114,287.0,2015-01-28,S
114,588.0,2015-02-26,S
114,838.0,2015-03-23,S
114,396.0,2015-02-05,S
114,289.0,2015-01-28,S
114,450.0,2015-02-11,S
114,198.0,2015-01-20,S
114,205.0,2015-06-18,SRES
114,108.0,2015-03-24,SRES
114,26.0,2015-01-13,SRES
118,1222.0,2023-04-20,S
118,1221.0,2023-04-20,S
118,1144.0,2023-03-30,S
118,1139.0,2023-03-30,S
118,1124.0,2023-03-30,S
118,1118.0,2023-03-30,S
118,993.0,2023-03-28,S
118,950.0,2023-03-22,S
118,819.0,2023-03-15,S
118,784.0,2023-03-14,S
118,104.0,2023-03-09,SRES
118,706.0,2023-03-08,S
118,672.0,2023-03-07,S
118,612.0,2023-03-01,S
118,67.0,2023-01-25,S
118,465.0,2023-02-16,S
118,404.0,2023-02-14,S
117,5048.0,2022-09-29,S
118,358.0,2023-02-09,S
117,5328.0,2022-12-20,S
117,806.0,2022-09-28,SRES
117,50.0,2022-12-08,SCONRES
117,5211.0,2022-12-08,S
117,4436.0,2022-06-21,S
117,3014.0,2021-10-20,S
117,4627.0,2022-07-27,S
117,4441.0,2022-06-22,S
117,2513.0,2021-07-28,S
117,4657.0,2022-07-28,S
117,5174.0,2022-12-01,S
117,3963.0,2022-03-30,S
117,2037.0,2021-06-10,S
117,4077.0,2022-04-25,S
117,4923.0,2022-09-22,S
117,4078.0,2022-04-25,S
117,3188.0,2021-11-04,S
117,4680.0,2022-07-28,S
117,766.0,2021-03-16,S
117,4771.0,2022-08-04,S
117,4445.0,2022-06-22,S
117,3901.0,2022-03-22,S
117,4811.0,2022-09-08,S
117,3475.0,2022-01-11,S
117,3860.0,2022-03-17,S
117,4679.0,2022-07-28,S
117,3067.0,2021-10-26,S
117,4504.0,2022-07-12,S
117,4721.0,2022-08-02,S
117,4566.0,2022-07-20,S
117,4494.0,2022-06-23,S
117,4459.0,2022-06-23,S
117,4462.0,2022-06-23,S
117,4496.0,2022-06-23,S
117,4329.0,2022-05-26,S
117,1516.0,2021-04-29,S
117,4206.0,2022-05-12,S
117,4048.0,2022-04-07,S
116,5055.0,2020-12-17,S
117,485.0,2022-01-06,SRES
117,2334.0,2021-07-13,S
117,769.0,2021-03-16,S
116,2890.0,2019-11-18,S
117,3066.0,2021-10-26,S
116,4981.0,2020-12-08,S
117,1928.0,2021-05-27,S
117,3993.0,2022-04-05,S
117,2874.0,2021-09-28,S
117,3898.0,2022-03-22,S
117,567.0,2021-03-03,S
117,2795.0,2021-09-22,S
116,1894.0,2019-06-19,S
117,1502.0,2021-04-29,S
117,2162.0,2021-06-22,S
117,1120.0,2021-04-14,S
117,648.0,2021-03-09,S
117,2219.0,2021-06-24,S
117,650.0,2021-03-09,S
116,3492.0,2020-03-12,S
116,2804.0,2019-11-06,S
117,3593.0,2022-02-08,S
117,1902.0,2021-05-27,S
117,1583.0,2021-05-12,S
117,4733.0,2022-08-02,S
117,2568.0,2021-07-29,S
117,2775.0,2021-09-21,S
117,609.0,2021-03-04,S
117,2665.0,2021-08-05,S
117,2144.0,2021-06-21,S
117,3446.0,2022-01-06,S
117,157.0,2021-02-02,S
117,150.0,2021-02-02,S
117,647.0,2021-03-09,S
117,696.0,2021-03-10,S
116,4950.0,2020-12-02,S
116,4416.0,2020-08-04,S
116,3151.0,2020-01-07,S
116,410.0,2019-02-07,S
116,1046.0,2019-04-04,S
115,3346.0,2018-08-01,S
115,3179.0,2018-06-28,S
117,1442.0,2021-04-28,S
117,3077.0,2021-10-26,S
117,2404.0,2021-07-20,S
117,3247.0,2021-11-18,S
117,3065.0,2021-10-26,S
117,1963.0,2021-06-08,S
117,1913.0,2021-05-27,S
117,1781.0,2021-05-20,S
117,1684.0,2021-05-18,S
117,1674.0,2021-05-18,S
117,1638.0,2021-05-13,S
117,1498.0,2021-04-29,S
117,1339.0,2021-04-22,S
117,1269.0,2021-04-21,S
117,1004.0,2021-03-25,S
117,767.0,2021-03-16,S
117,768.0,2021-03-16,S
117,726.0,2021-03-11,S
117,695.0,2021-03-10,S
117,694.0,2021-03-10,S
117,651.0,2021-03-09,S
117,649.0,2021-03-09,S
117,652.0,2021-03-09,S
117,607.0,2021-03-04,S
117,541.0,2021-03-02,S
117,507.0,2021-03-01,S
117,508.0,2021-03-01,S
117,506.0,2021-03-01,S
117,493.0,2021-03-01,S
117,494.0,2021-03-01,S
117,502.0,2021-03-01,S
117,504.0,2021-03-01,S
117,477.0,2021-02-25,S
117,384.0,2021-02-23,S
117,356.0,2021-02-22,S
117,342.0,2021-02-22,S
117,307.0,2021-02-08,S
117,224.0,2021-02-04,S
117,219.0,2021-02-04,S
117,159.0,2021-02-02,S
117,161.0,2021-02-02,S
117,160.0,2021-02-02,S
117,149.0,2021-02-02,S
117,148.0,2021-02-02,S
117,135.0,2021-03-24,SRES
115,3513.0,2018-09-26,S
115,3514.0,2018-09-26,S
115,3512.0,2018-09-26,S
115,3511.0,2018-09-26,S
115,3408.0,2018-09-05,S
115,3393.0,2018-08-28,S
115,3349.0,2018-08-15,S
115,3327.0,2018-08-01,S
115,3280.0,2018-07-26,S
115,3149.0,2018-06-27,S
115,2914.0,2018-05-22,S
115,2913.0,2018-05-22,S
115,2882.0,2018-05-17,S
115,2770.0,2018-04-26,S
115,2698.0,2018-04-18,S
115,2695.0,2018-04-18,S
115,2170.0,2017-11-29,S
115,1968.0,2017-10-17,S
115,1809.0,2017-09-14,S
115,415.0,2017-02-16,S
115,428.0,2018-03-08,SRES
116,4901.0,2020-11-16,S
116,4877.0,2020-10-26,S
116,4807.0,2020-10-19,S
116,4790.0,2020-10-01,S
116,4366.0,2020-07-29,S
116,4299.0,2020-07-23,S
116,3975.0,2020-06-17,S
116,3754.0,2020-05-18,S
116,3580.0,2020-03-25,S
116,3581.0,2020-03-25,S
116,3434.0,2020-03-11,S
116,3413.0,2020-03-05,S
116,3202.0,2020-01-16,S
116,3205.0,2020-01-16,S
116,3183.0,2020-01-14,S
116,3145.0,2019-12-19,S
116,2978.0,2019-12-04,S
116,2746.0,2019-10-30,S
116,2648.0,2019-10-21,S
116,2324.0,2019-07-30,S
116,2289.0,2019-07-25,S
116,2267.0,2019-07-25,S
116,2090.0,2019-07-11,S
116,2041.0,2019-06-27,S
116,2038.0,2019-06-27,S
116,2039.0,2019-06-27,S
116,2040.0,2019-06-27,S
116,1939.0,2019-06-20,S
116,1890.0,2019-06-18,S
116,1591.0,2019-05-22,S
116,1594.0,2019-05-22,S
116,1512.0,2019-05-16,S
116,1513.0,2019-05-16,S
116,1511.0,2019-05-16,S
116,1263.0,2019-05-01,S
116,982.0,2019-04-02,S
116,801.0,2019-03-14,S
116,649.0,2019-03-05,S
116,582.0,2019-02-27,S
116,583.0,2019-02-27,S
116,545.0,2019-02-25,S
116,484.0,2019-02-13,S
116,469.0,2019-02-13,S
116,331.0,2019-02-05,S
116,258.0,2019-01-29,S
116,251.0,2019-01-29,S
116,125.0,2019-01-15,S
116,111.0,2019-03-14,SRES
116,5069.0,2020-12-18,S
116,5034.0,2020-12-16,S
116,4968.0,2020-12-07,S
116,4969.0,2020-12-07,S
116,4951.0,2020-12-02,S
116,4933.0,2020-12-01,S
116,4904.0,2020-11-17,S
116,4730.0,2020-09-24,S
116,4447.0,2020-08-05,S
116,4099.0,2020-06-29,S
116,3913.0,2020-06-08,S
116,3367.0,2020-03-02,S
116,3289.0,2020-02-13,S
116,3245.0,2020-01-28,S
116,3230.0,2020-01-28,S
116,3229.0,2020-01-28,S
116,3175.0,2020-01-09,S
116,2904.0,2019-11-20,S
116,2627.0,2019-10-17,S
116,2497.0,2019-09-18,S
116,2427.0,2019-08-01,S
116,2383.0,2019-07-31,S
116,2279.0,2019-07-25,S
116,1901.0,2019-06-19,S
116,1826.0,2019-06-13,S
116,1804.0,2019-06-12,S
116,681.0,2020-08-13,SRES
116,657.0,2020-07-23,SRES
117,3015.0,2021-10-20,S
117,2748.0,2021-09-14,S
118,1212.0,2023-04-19,S
118,293.0,2023-02-07,S
118,461.0,2023-02-16,S
117,821.0,2022-09-29,SRES
117,1625.0,2021-05-13,S
117,3459.0,2022-01-10,S
117,3922.0,2022-03-24,S
117,4567.0,2022-07-20,S
117,3923.0,2022-03-24,S
117,4695.0,2022-08-01,S
117,3323.0,2021-12-07,S
117,4352.0,2022-06-06,S
117,1554.0,2021-05-11,S
117,3989.0,2022-04-04,S
117,563.0,2021-03-03,S
117,2433.0,2021-07-22,S
117,1764.0,2021-05-20,S
117,4512.0,2022-07-13,S
117,1230.0,2021-04-20,S
116,3533.0,2020-03-18,S
116,454.0,2019-02-12,S
117,2696.0,2021-08-10,S
117,1654.0,2021-05-17,S
116,4463.0,2020-08-06,S
116,4389.0,2020-07-30,S
116,3236.0,2020-01-28,S
117,243.0,2021-02-04,S
116,3502.0,2020-03-16,S
116,849.0,2019-03-14,S
116,1993.0,2019-06-26,S
116,4154.0,2020-07-02,S
116,4117.0,2020-06-30,S
116,1257.0,2019-04-30,S
116,710.0,2020-09-17,SRES
116,1295.0,2019-05-02,S
116,23.0,2019-07-31,SCONRES
116,3572.0,2020-03-24,S
116,554.0,2020-03-25,SRES
116,2099.0,2019-07-11,S
116,2392.0,2019-07-31,S
116,2293.0,2019-07-25,S
116,821.0,2019-03-14,S
116,1134.0,2019-04-10,S
116,143.0,2019-04-04,SRES
113,4534.0,2014-04-30,HR
113,4293.0,2014-03-25,HR
113,3834.0,2014-01-09,HR
113,767.0,2013-02-15,HR
115,6159.0,2018-06-20,HR
115,6150.0,2018-06-19,HR
115,6073.0,2018-06-12,HR
115,6038.0,2018-06-07,HR
115,6039.0,2018-06-07,HR
115,5689.0,2018-05-07,HR
115,5159.0,2018-03-05,HR
115,4857.0,2018-01-19,HR
115,4832.0,2018-01-18,HR
115,4799.0,2018-01-16,HR
115,4654.0,2017-12-14,HR
115,3976.0,2017-10-05,HR
115,2921.0,2017-06-15,HR
115,2199.0,2017-04-27,HR
115,2154.0,2017-04-26,HR
114,3.0,2015-01-06,HR
115,2010.0,2017-04-06,HR
115,1336.0,2017-03-02,HR
115,1337.0,2017-03-02,HR
115,1139.0,2017-02-16,HR
115,68.0,2017-02-07,HJRES
115,738.0,2017-01-30,HR
115,45.0,2017-01-30,HJRES
115,545.0,2017-01-13,HR
115,498.0,2017-01-12,HR
115,10.0,2017-01-03,HRES
114,6235.0,2016-09-28,HR
114,4103.0,2015-11-19,HR
114,3743.0,2015-10-09,HR
114,3742.0,2015-10-09,HR
114,3055.0,2015-07-14,HR
114,2328.0,2015-05-14,HR
114,1616.0,2015-03-25,HR
114,1168.0,2015-02-27,HR
118,1185.0,2023-04-18,S
118,1161.0,2023-03-30,S
118,1001.0,2023-03-28,S
118,990.0,2023-03-27,S
118,758.0,2023-03-09,S
118,428.0,2023-02-15,S
118,110.0,2023-01-26,S
118,199.0,2023-02-01,S
118,536.0,2023-02-27,S
118,3.0,2023-02-01,SCONRES
118,390.0,2023-02-13,S
118,16.0,2023-01-23,S
118,6.0,2023-01-23,S
117,5348.0,2022-12-21,S
118,18.0,2023-01-23,S
117,854.0,2022-11-30,SRES
117,3046.0,2021-10-21,S
117,3551.0,2022-02-01,S
117,3961.0,2022-03-30,S
117,1704.0,2021-05-19,S
117,2256.0,2021-06-24,S
117,49.0,2022-11-17,SCONRES
117,3450.0,2022-01-10,S
117,4283.0,2022-05-19,S
117,4940.0,2022-09-22,S
117,2561.0,2021-07-29,S
117,5062.0,2022-09-29,S
117,5061.0,2022-09-29,S
117,620.0,2022-05-05,SRES
117,1449.0,2021-04-29,S
117,480.0,2021-02-25,S
117,4470.0,2022-06-23,S
117,4501.0,2022-07-11,S
117,4484.0,2022-06-23,S
117,4435.0,2022-06-21,S
117,20.0,2021-06-14,SJRES
117,1618.0,2021-05-13,S
117,3154.0,2021-11-03,S
117,654.0,2022-05-26,SRES
117,648.0,2022-05-24,SRES
117,17.0,2021-10-28,SCONRES
117,4092.0,2022-04-27,S
117,3193.0,2021-11-04,S
117,4050.0,2022-04-07,S
117,2408.0,2021-07-21,S
117,3948.0,2022-03-29,S
117,1924.0,2021-05-27,S
117,554.0,2022-03-21,SRES
117,2564.0,2021-07-29,S
117,251.0,2021-05-27,SRES
117,3536.0,2022-01-31,S
117,4540.0,2022-07-14,S
117,2338.0,2021-07-14,S
117,3537.0,2022-01-31,S
117,27.0,2022-01-13,SCONRES
117,2987.0,2021-10-18,S
117,525.0,2021-03-02,S
117,1113.0,2021-04-14,S
116,4239.0,2020-07-21,S
116,2229.0,2019-07-23,S
115,3071.0,2018-06-14,S
115,2970.0,2018-05-24,S
115,2640.0,2018-04-10,S
115,1164.0,2017-05-17,S
115,228.0,2017-01-24,S
115,29.0,2017-01-30,SRES
114,3402.0,2016-09-27,S
114,1788.0,2015-07-16,S
114,2283.0,2015-11-16,S
117,1933.0,2021-05-27,S
117,48.0,2021-01-26,S
117,2292.0,2021-06-24,S
117,296.0,2021-06-24,SRES
117,3214.0,2021-11-16,S
117,2196.0,2021-06-23,S
116,3139.0,2019-12-19,S
117,436.0,2021-11-02,SRES
117,2756.0,2021-09-15,S
117,2573.0,2021-07-30,S
117,2381.0,2021-07-19,S
116,1228.0,2019-04-29,S
117,1221.0,2021-04-20,S
117,273.0,2021-06-16,SRES
117,1897.0,2021-05-27,S
116,425.0,2019-11-14,SRES
117,1103.0,2021-04-13,S
117,266.0,2021-06-09,SRES
117,164.0,2021-04-19,SRES
116,4746.0,2020-09-29,S
117,196.0,2021-04-29,SRES
117,171.0,2021-02-02,S
117,145.0,2021-02-01,S
117,501.0,2021-03-01,S
117,68.0,2021-02-22,SRES
117,4.0,2021-01-28,SCONRES
117,106.0,2021-01-28,S
117,156.0,2021-02-02,S
116,2407.0,2019-07-31,S
116,5019.0,2020-12-15,S
116,900.0,2019-03-27,S
116,3019.0,2019-12-11,S
116,490.0,2019-02-14,S
116,802.0,2019-03-14,S
116,1149.0,2019-04-11,S
116,4311.0,2020-07-23,S
116,289.0,2019-07-29,SRES
116,766.0,2020-10-26,SRES
116,4035.0,2020-06-23,S
116,4057.0,2020-06-24,S
116,4028.0,2020-06-22,S
116,4069.0,2020-06-25,S
116,4751.0,2020-09-29,S
116,758.0,2020-10-24,SRES
116,2965.0,2019-12-03,S
116,350.0,2019-02-06,S
115,2206.0,2017-12-07,S
116,629.0,2020-06-18,SRES
116,606.0,2020-06-03,SRES
116,1752.0,2019-06-05,S
116,574.0,2020-05-13,SRES
116,3767.0,2020-05-19,S
116,170.0,2019-01-16,S
116,1882.0,2019-06-18,S
116,49.0,2019-06-13,SJRES
115,2420.0,2018-02-13,S
116,167.0,2019-04-11,SRES
116,2435.0,2019-08-01,S
116,44.0,2019-01-08,S
116,74.0,2019-01-10,S
116,1264.0,2019-05-01,S
116,1358.0,2019-05-08,S
116,3504.0,2020-03-17,S
116,2108.0,2019-07-11,S
116,3539.0,2020-03-19,S
116,1683.0,2019-05-23,S
116,1682.0,2019-05-23,S
116,1892.0,2019-06-19,S
116,1893.0,2019-06-19,S
116,164.0,2019-01-16,S
116,239.0,2019-06-05,SRES
116,34.0,2020-01-15,SCONRES
115,3496.0,2018-09-25,S
116,1623.0,2019-05-22,S
116,334.0,2019-02-05,S
116,2029.0,2019-06-27,S
116,258.0,2019-06-20,SRES
115,3298.0,2018-07-30,S
115,531.0,2018-05-24,SRES
116,1150.0,2019-04-11,S
116,953.0,2019-03-28,S
116,144.0,2019-04-04,SRES
116,1114.0,2019-04-10,S
115,3292.0,2018-07-26,S
115,2160.0,2017-11-16,S
115,2111.0,2017-11-09,S
115,3692.0,2018-11-29,S
115,2270.0,2017-12-21,S
115,117.0,2017-01-12,S
115,278.0,2017-02-02,S
116,1302.0,2019-05-02,S
116,1278.0,2019-05-02,S
115,2860.0,2018-05-16,S
116,1405.0,2019-05-09,S
116,528.0,2019-02-14,S
115,2392.0,2018-02-07,S
115,3782.0,2018-12-19,S
113,5867.0,2014-12-11,HR
113,5763.0,2014-11-20,HR
113,5543.0,2014-09-18,HR
113,5333.0,2014-07-31,HR
113,5098.0,2014-07-14,HR
113,5052.0,2014-07-10,HR
113,5020.0,2014-07-08,HR
113,4850.0,2014-06-12,HR
113,4785.0,2014-05-30,HR
113,4508.0,2014-04-29,HR
113,4420.0,2014-04-08,HR
113,4350.0,2014-04-01,HR
113,4073.0,2014-02-21,HR
113,3962.0,2014-01-29,HR
113,3777.0,2013-12-16,HR
113,3286.0,2013-10-11,HR
113,2991.0,2013-08-02,HR
113,2259.0,2013-06-05,HR
113,1963.0,2013-05-14,HR
113,1672.0,2013-04-23,HR
113,1434.0,2013-04-09,HR
113,522.0,2013-02-06,HR
115,3035.0,2018-06-07,S
115,2436.0,2018-02-15,S
115,1497.0,2017-06-29,S
115,2243.0,2017-12-18,S
115,3430.0,2018-09-12,S
115,3497.0,2018-09-25,S
115,998.0,2017-05-01,S
115,685.0,2017-03-21,S
115,568.0,2018-06-28,SRES
115,2149.0,2017-11-16,S
115,478.0,2018-04-19,SRES
115,490.0,2017-03-02,S
115,1847.0,2017-09-19,S
115,1867.0,2017-09-26,S
115,1282.0,2017-05-25,S
115,2943.0,2018-05-23,S
115,2222.0,2017-12-12,S
115,401.0,2018-02-12,SRES
115,1268.0,2017-05-25,S
114,3192.0,2016-07-13,S
115,1898.0,2017-09-28,S
115,605.0,2017-03-09,S
115,46.0,2017-06-14,SJRES
115,32.0,2018-01-16,SCONRES
115,950.0,2017-04-26,S
115,949.0,2017-04-26,S
115,894.0,2017-04-07,S
115,887.0,2017-04-06,S
115,886.0,2017-04-06,S
115,1031.0,2017-05-03,S
115,1097.0,2017-05-11,S
115,221.0,2017-01-24,S
115,975.0,2017-04-27,S
115,491.0,2017-03-02,S
114,3544.0,2016-12-09,S
115,199.0,2017-06-22,SRES
115,60.0,2017-02-13,SRES
115,697.0,2017-03-22,S
115,98.0,2017-01-11,S
114,1552.0,2015-06-11,S
115,126.0,2017-01-12,S
115,117.0,2017-04-05,SRES
114,27.0,2016-01-19,SCONRES
115,5.0,2017-01-17,SCONRES
114,3533.0,2016-12-08,S
115,932.0,2017-04-25,S
115,320.0,2017-02-06,S
114,3502.0,2016-12-05,S
115,295.0,2017-02-02,S
115,288.0,2017-02-02,S
114,634.0,2016-12-09,SRES
115,29.0,2017-03-02,SJRES
114,3453.0,2016-09-28,S
114,3405.0,2016-09-27,S
114,3014.0,2016-05-26,S
114,3539.0,2016-12-09,S
114,3495.0,2016-12-05,S
114,3460.0,2016-09-29,S
114,2938.0,2016-05-17,S
114,514.0,2016-06-28,SRES
114,2999.0,2016-05-26,S
114,2928.0,2016-05-12,S
114,1769.0,2015-07-15,S
114,493.0,2015-02-12,S
114,1771.0,2015-07-15,S
114,2477.0,2016-02-01,S
114,2440.0,2016-01-12,S
114,396.0,2016-03-10,SRES
114,369.0,2016-02-09,SRES
114,2310.0,2015-11-19,S
114,1819.0,2015-07-21,S
114,1628.0,2015-06-18,S
114,1625.0,2015-06-18,S
114,1487.0,2015-06-03,S
114,1807.0,2015-07-21,S
114,1103.0,2015-04-27,S
114,1104.0,2015-04-27,S
114,1633.0,2015-06-18,S
114,1361.0,2015-05-18,S
114,826.0,2015-03-19,S
118,1242.0,2023-04-20,S
118,1136.0,2023-03-30,S
118,1047.0,2023-03-29,S
118,973.0,2023-03-23,S
118,939.0,2023-03-22,S
118,868.0,2023-03-16,S
118,872.0,2023-03-16,S
118,752.0,2023-03-09,S
118,761.0,2023-03-09,S
118,713.0,2023-03-08,S
118,313.0,2023-02-09,S
118,691.0,2023-03-07,S
118,558.0,2023-02-28,S
118,635.0,2023-03-02,S
117,65.0,2022-12-01,SJRES
118,614.0,2023-03-01,S
118,556.0,2023-02-28,S
118,224.0,2023-02-01,S
118,125.0,2023-01-26,S
118,166.0,2023-01-31,S
118,510.0,2023-02-16,S
118,5.0,2023-01-31,SJRES
118,244.0,2023-02-02,S
118,221.0,2023-02-01,S
117,5239.0,2022-12-12,S
117,5156.0,2022-11-30,S
117,4703.0,2022-08-02,S
117,5034.0,2022-09-29,S
117,5050.0,2022-09-29,S
117,4984.0,2022-09-28,S
117,4897.0,2022-09-20,S
117,4322.0,2022-05-26,S
117,4457.0,2022-06-22,S
117,4810.0,2022-09-08,S
117,3253.0,2021-11-18,S
117,4699.0,2022-08-02,S
117,3401.0,2021-12-15,S
117,3201.0,2021-11-04,S
116,4631.0,2020-09-21,S
117,4376.0,2022-06-09,S
116,4965.0,2020-12-03,S
117,4313.0,2022-05-25,S
117,4292.0,2022-05-24,S
117,1771.0,2021-05-20,S
117,3604.0,2022-02-09,S
117,635.0,2022-05-16,SRES
117,1923.0,2021-05-27,S
117,3026.0,2021-10-20,S
117,2060.0,2021-06-15,S
117,3318.0,2021-12-06,S
117,4124.0,2022-05-02,S
117,602.0,2021-03-04,S
116,4998.0,2020-12-10,S
117,1242.0,2021-04-20,S
117,2156.0,2021-06-22,S
117,3731.0,2022-03-02,S
117,3037.0,2021-10-21,S
117,3481.0,2022-01-12,S
117,2495.0,2021-07-28,S
116,2475.0,2019-09-12,S
117,1604.0,2021-05-13,S
117,3530.0,2022-01-20,S
117,3525.0,2022-01-19,S
117,2346.0,2021-07-14,S
117,3457.0,2022-01-10,S
117,619.0,2021-03-09,S
116,3322.0,2020-02-13,S
117,138.0,2021-03-25,SRES
116,794.0,2020-12-07,SRES
115,1339.0,2017-06-12,S
114,3376.0,2016-09-21,S
117,2880.0,2021-09-28,S
117,2781.0,2021-09-21,S
117,1410.0,2021-04-28,S
117,2489.0,2021-07-27,S
117,2180.0,2021-06-22,S
117,1939.0,2021-05-27,S
117,2770.0,2021-09-21,S
117,2575.0,2021-07-30,S
117,2474.0,2021-07-26,S
117,2426.0,2021-07-21,S
116,1547.0,2019-05-20,S
117,1586.0,2021-05-12,S
117,1261.0,2021-04-21,S
117,1987.0,2021-06-09,S
117,1547.0,2021-05-11,S
116,1016.0,2019-04-03,S
117,968.0,2021-03-25,S
116,3537.0,2020-03-19,S
116,3635.0,2020-05-06,S
116,4768.0,2020-09-30,S
116,1103.0,2019-04-10,S
116,613.0,2020-06-10,SRES
117,2078.0,2021-06-16,S
117,1164.0,2021-04-15,S
116,5016.0,2020-12-15,S
117,1070.0,2021-04-12,S
117,1754.0,2021-05-20,S
117,1075.0,2021-04-12,S
117,2035.0,2021-06-10,S
117,33.0,2021-01-22,S
117,1627.0,2021-05-13,S
117,1311.0,2021-04-22,S
116,4553.0,2020-09-09,S
117,478.0,2021-02-25,S
117,1050.0,2021-03-25,S
116,3342.0,2020-02-27,S
117,785.0,2021-03-17,S
117,621.0,2021-03-09,S
116,3031.0,2019-12-12,S
117,72.0,2021-02-24,SRES
117,417.0,2021-02-24,S
117,429.0,2021-02-24,S
116,4550.0,2020-09-09,S
116,2551.0,2019-09-26,S
116,857.0,2019-03-25,S
116,3662.0,2020-05-07,S
116,4661.0,2020-09-23,S
116,3386.0,2020-03-04,S
116,4609.0,2020-09-17,S
116,3523.0,2020-03-18,S
116,4483.0,2020-08-06,S
116,4445.0,2020-08-05,S
116,2724.0,2019-10-29,S
116,4978.0,2020-12-08,S
116,878.0,2019-03-26,S
116,4551.0,2020-09-09,S
116,268.0,2019-06-27,SRES
116,4843.0,2020-10-22,S
116,4130.0,2020-07-01,S
116,4648.0,2020-09-22,S
116,751.0,2020-10-22,SRES
114,3355.0,2016-09-20,S
116,4056.0,2020-06-24,S
116,4105.0,2020-06-30,S
116,4292.0,2020-07-23,S
116,3641.0,2020-05-07,S
116,440.0,2019-02-12,S
116,3153.0,2020-01-08,S
116,3968.0,2020-06-16,S
116,152.0,2019-01-16,S
116,3920.0,2020-06-09,S
116,3661.0,2020-05-07,S
116,3796.0,2020-05-21,S
116,3600.0,2020-05-05,S
116,394.0,2019-10-31,SRES
116,93.0,2019-03-05,SRES
116,21.0,2019-06-27,SCONRES
116,2494.0,2019-09-18,S
116,195.0,2019-05-08,SRES
116,331.0,2019-09-25,SRES
116,2776.0,2019-11-05,S
116,3469.0,2020-03-12,S
115,3004.0,2018-06-06,S
116,3524.0,2020-03-18,S
116,3522.0,2020-03-18,S
116,3521.0,2020-03-18,S
116,1529.0,2019-05-16,S
116,2016.0,2019-06-27,S
116,497.0,2020-02-11,SRES
116,1433.0,2019-05-13,S
116,645.0,2019-03-05,S
116,646.0,2019-03-05,S
116,374.0,2019-10-23,SRES
116,952.0,2019-03-28,S
116,599.0,2019-02-28,S
116,639.0,2019-03-04,S
116,1592.0,2019-05-22,S
116,1451.0,2019-05-14,S
116,2464.0,2019-09-11,S
116,1383.0,2019-05-09,S
116,115.0,2019-03-14,SRES
116,1011.0,2019-04-03,S
116,2465.0,2019-09-11,S
116,2118.0,2019-07-15,S
116,1684.0,2019-05-23,S
115,3243.0,2018-07-19,S
115,656.0,2017-03-15,S
115,3523.0,2018-09-27,S
115,745.0,2019-01-02,SRES
115,3477.0,2018-09-18,S
115,3662.0,2018-11-28,S
116,176.0,2019-01-17,S
115,3219.0,2018-07-17,S
115,3290.0,2018-07-26,S
115,1202.0,2017-05-23,S
113,4821.0,2014-06-09,HR
113,4100.0,2014-02-26,HR
113,3595.0,2013-11-21,HR
113,3066.0,2013-09-09,HR
113,2915.0,2013-08-01,HR
113,2813.0,2013-07-24,HR
113,2401.0,2013-06-17,HR
113,2239.0,2013-06-04,HR
113,1432.0,2013-04-09,HR
113,74.0,2013-10-02,HJRES
